TIME,B32Irms,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.5656,1.90416,0.610771,0.678201,0.603212,0.591397,0.617364,0.658282,0.69339,0.663659,0.659267,0.749774
3.5658,1.90388,0.610252,0.67711,0.605062,0.59193,0.618407,0.659621,0.693205,0.662939,0.659911,0.749319
3.566,1.90488,0.609834,0.676981,0.606582,0.592482,0.619375,0.660926,0.694041,0.661188,0.662079,0.749884
3.5662,1.90627,0.609619,0.677203,0.606713,0.592836,0.619203,0.662056,0.695795,0.658998,0.664415,0.750946
3.5664,1.90753,0.609486,0.676643,0.605093,0.592809,0.618091,0.662736,0.697181,0.658217,0.665511,0.751992
3.5666,1.90826,0.60879,0.675318,0.602763,0.592569,0.616999,0.663196,0.697526,0.658521,0.664983,0.752638
3.5668,1.90844,0.607555,0.674032,0.601144,0.592489,0.616543,0.663301,0.697551,0.658538,0.663661,0.752841
3.567,1.90813,0.606063,0.673544,0.601108,0.592605,0.616927,0.662859,0.69861,0.657302,0.663125,0.752671
3.5672,1.90757,0.605264,0.673822,0.602184,0.593218,0.61799,0.662347,0.700951,0.654766,0.664181,0.752216
3.5674,1.90724,0.604963,0.673733,0.60311,0.594683,0.618873,0.661978,0.703384,0.652126,0.666636,0.751842
3.5676,1.90714,0.60468,0.673061,0.60308,0.596357,0.619015,0.66185,0.704781,0.650565,0.668756,0.751735
3.5678,1.90716,0.604715,0.672084,0.602247,0.597261,0.618458,0.66181,0.704751,0.650437,0.669467,0.751682
3.568,1.90697,0.604921,0.67154,0.601323,0.596982,0.617782,0.661806,0.704682,0.650905,0.668753,0.751613
3.5682,1.90671,0.604632,0.671636,0.600865,0.595912,0.61764,0.661644,0.703997,0.651016,0.667363,0.75133
3.5684,1.90691,0.603648,0.672071,0.60107,0.595079,0.618208,0.661388,0.702957,0.650357,0.666691,0.751397
3.5686,1.90719,0.602351,0.672268,0.601703,0.595302,0.619075,0.661198,0.70319,0.649154,0.667167,0.751641
3.5688,1.90693,0.601451,0.671997,0.602311,0.596528,0.619669,0.660628,0.703516,0.64793,0.668484,0.75151
3.569,1.90635,0.601358,0.671452,0.602523,0.598013,0.619769,0.659821,0.703734,0.647343,0.669787,0.751126
3.5692,1.90495,0.601883,0.670552,0.60227,0.598893,0.619202,0.658712,0.702881,0.647674,0.670243,0.750176
3.5694,1.90344,0.602406,0.670027,0.601802,0.598788,0.618857,0.658067,0.701484,0.648541,0.669512,0.748902
3.5696,1.903,0.602426,0.670001,0.601468,0.597844,0.619251,0.658501,0.699841,0.649196,0.668356,0.748339
3.5698,1.90333,0.601767,0.669858,0.601435,0.596689,0.6198,0.65918,0.697574,0.649194,0.667508,0.748476
3.57,1.90435,0.600674,0.669413,0.60171,0.596145,0.620318,0.659361,0.694515,0.648877,0.66729,0.74921
3.5702,1.90437,0.600154,0.668474,0.601991,0.596355,0.620402,0.658786,0.69143,0.648985,0.667474,0.749544
3.5704,1.90313,0.601138,0.667439,0.602137,0.596787,0.620104,0.65773,0.689738,0.649318,0.667862,0.748738
3.5706,1.90157,0.602811,0.666865,0.602066,0.596961,0.620026,0.656893,0.688838,0.649544,0.668163,0.747556
3.5708,1.89982,0.603825,0.666416,0.601926,0.596578,0.620178,0.656756,0.687866,0.649253,0.668125,0.746228
3.571,1.8986,0.603395,0.665955,0.602001,0.595552,0.620695,0.657179,0.68675,0.648488,0.668241,0.745117
3.5712,1.89855,0.601888,0.665899,0.602334,0.594468,0.62158,0.657662,0.685166,0.647851,0.668286,0.744903
3.5714,1.89922,0.60056,0.666266,0.602688,0.593801,0.622417,0.657793,0.68349,0.64786,0.667999,0.745385
3.5716,1.89993,0.600491,0.666306,0.602831,0.593458,0.622472,0.657462,0.682119,0.648481,0.667856,0.746027
3.5718,1.89967,0.601689,0.666475,0.602686,0.593447,0.621996,0.657034,0.68151,0.649235,0.667545,0.746121
3.572,1.89814,0.603295,0.667194,0.602148,0.593575,0.621748,0.65669,0.681565,0.64971,0.667631,0.74516
3.5722,1.89629,0.605028,0.66788,0.601329,0.593148,0.621481,0.65667,0.681757,0.649797,0.667916,0.743715
3.5724,1.8953,0.606289,0.667791,0.600797,0.59186,0.621377,0.657228,0.681967,0.649566,0.668199,0.742767
3.5726,1.89546,0.606009,0.667504,0.600992,0.590442,0.621713,0.657914,0.682537,0.649373,0.668356,0.742759
3.5728,1.89604,0.604225,0.667365,0.601517,0.589589,0.622366,0.658243,0.683481,0.649702,0.668016,0.743266
3.573,1.896,0.60208,0.667935,0.60155,0.589504,0.622707,0.657803,0.684154,0.650204,0.667554,0.743496
3.5732,1.89499,0.600832,0.669018,0.601032,0.59035,0.622399,0.65705,0.684485,0.650265,0.667129,0.742924
3.5734,1.89362,0.601007,0.669608,0.599886,0.591264,0.622434,0.656457,0.684089,0.650056,0.666807,0.741917
3.5736,1.89262,0.60242,0.669578,0.598873,0.592504,0.623147,0.656386,0.683253,0.649124,0.667043,0.741094
3.5738,1.89243,0.60531,0.668964,0.59906,0.594293,0.623746,0.656732,0.682813,0.647665,0.667277,0.740839
3.574,1.89319,0.6088,0.668098,0.600781,0.595862,0.623992,0.657217,0.68287,0.647018,0.667739,0.741346
3.5742,1.89433,0.610649,0.667513,0.603292,0.596594,0.623852,0.657636,0.683135,0.647134,0.667967,0.742299
3.5744,1.89506,0.610121,0.66756,0.604923,0.596662,0.623298,0.657924,0.683451,0.647908,0.667819,0.743061
3.5746,1.89488,0.607766,0.668455,0.605209,0.596758,0.62353,0.658067,0.683895,0.648096,0.667245,0.743174
3.5748,1.8939,0.605649,0.669885,0.604138,0.597483,0.6251,0.658083,0.684351,0.647183,0.666893,0.742569
3.575,1.89267,0.605069,0.671262,0.602534,0.598765,0.626927,0.657982,0.684882,0.647224,0.666939,0.741676
3.5752,1.89175,0.606147,0.672272,0.601885,0.599808,0.627523,0.658402,0.685674,0.648574,0.666595,0.740906
3.5754,1.89127,0.608202,0.672892,0.602614,0.60001,0.626907,0.659354,0.686812,0.650461,0.665735,0.740573
3.5756,1.89112,0.60982,0.673146,0.604024,0.599643,0.625712,0.660387,0.687808,0.652548,0.664922,0.740423
3.5758,1.89149,0.610314,0.673258,0.604933,0.599265,0.624853,0.660768,0.688758,0.65379,0.664957,0.740716
3.576,1.89157,0.61008,0.673503,0.604702,0.599688,0.62517,0.660233,0.689672,0.65348,0.665601,0.740986
3.5762,1.89084,0.609591,0.674266,0.603728,0.601207,0.626099,0.659794,0.689172,0.652325,0.666022,0.740621
3.5764,1.88915,0.610034,0.675862,0.60308,0.603236,0.626824,0.659944,0.687649,0.65195,0.665918,0.739621
3.5766,1.88638,0.612015,0.677796,0.603231,0.604903,0.626779,0.660963,0.686317,0.652676,0.665286,0.737648
3.5768,1.88366,0.613728,0.679394,0.603973,0.6053,0.625867,0.662106,0.685803,0.65404,0.664831,0.735588
3.577,1.88237,0.613924,0.680723,0.605088,0.604416,0.624588,0.662999,0.687027,0.655117,0.664459,0.734232
3.5772,1.8833,0.611954,0.681615,0.606117,0.603328,0.623976,0.663718,0.687452,0.655487,0.664543,0.734749
3.5774,1.88508,0.609354,0.681799,0.606525,0.603161,0.624244,0.663954,0.685052,0.655356,0.664927,0.736226
3.5776,1.88566,0.607645,0.681705,0.606132,0.603891,0.625332,0.663749,0.680655,0.655209,0.665027,0.737186
3.5778,1.88378,0.607867,0.681964,0.605526,0.605257,0.626596,0.663382,0.677832,0.655959,0.664603,0.736268
3.578,1.88029,0.609177,0.682716,0.60521,0.606725,0.627083,0.663036,0.678916,0.657203,0.664245,0.733851
3.5782,1.87708,0.610053,0.684006,0.604936,0.607615,0.626944,0.663654,0.681545,0.658122,0.664427,0.731269
3.5784,1.8756,0.609761,0.685707,0.604989,0.606992,0.626275,0.665093,0.681264,0.659206,0.665111,0.729861
3.5786,1.87621,0.608435,0.686706,0.605384,0.605443,0.625875,0.666589,0.677937,0.659754,0.665484,0.730136
3.5788,1.87866,0.606909,0.686182,0.606784,0.604162,0.626482,0.66745,0.67486,0.659242,0.665004,0.731863
3.579,1.88161,0.60636,0.684249,0.608709,0.603222,0.627348,0.667322,0.674991,0.658361,0.663784,0.734411
3.5792,1.88311,0.608272,0.682367,0.609704,0.60234,0.627891,0.666264,0.676431,0.658144,0.662653,0.736051
3.5794,1.88274,0.611831,0.682006,0.609059,0.601067,0.627834,0.665626,0.676265,0.659235,0.66298,0.736224
3.5796,1.88104,0.613978,0.682862,0.607543,0.599991,0.626963,0.6659,0.674072,0.660494,0.664568,0.735149
3.5798,1.87959,0.613358,0.68368,0.606047,0.599699,0.626259,0.666798,0.671811,0.661313,0.666078,0.733969
3.58,1.87934,0.611907,0.683554,0.605645,0.599358,0.626167,0.66808,0.671336,0.661671,0.666931,0.733633
3.5802,1.88023,0.611175,0.682164,0.606458,0.598298,0.626391,0.669581,0.6725,0.661417,0.666823,0.734252
3.5804,1.88187,0.611293,0.680031,0.607855,0.596663,0.626598,0.670281,0.674183,0.660658,0.665688,0.735553
3.5806,1.88316,0.612838,0.678466,0.608957,0.594735,0.626693,0.670189,0.67574,0.660194,0.664485,0.736803
3.5808,1.8841,0.615259,0.678212,0.608774,0.593914,0.626692,0.669787,0.677147,0.66064,0.664917,0.737652
3.581,1.88479,0.616329,0.679477,0.607696,0.59534,0.626818,0.669456,0.678364,0.661139,0.666793,0.738337
3.5812,1.88485,0.615696,0.68109,0.606747,0.597188,0.626632,0.669452,0.678476,0.661495,0.668612,0.738604
3.5814,1.88424,0.615903,0.682048,0.606926,0.597265,0.626023,0.669635,0.678467,0.661965,0.668885,0.738315
3.5816,1.88331,0.617281,0.682202,0.607821,0.595863,0.625339,0.67045,0.680327,0.662295,0.667283,0.737651
3.5818,1.8827,0.618245,0.681507,0.608869,0.594337,0.624799,0.671665,0.684276,0.661931,0.665168,0.73717
3.582,1.88261,0.618112,0.680856,0.609225,0.593201,0.62417,0.672468,0.68761,0.660826,0.664177,0.737063
3.5822,1.88307,0.617167,0.68072,0.608667,0.59271,0.623789,0.672236,0.688281,0.659829,0.664781,0.737399
3.5824,1.88388,0.615737,0.681374,0.607559,0.592813,0.623811,0.671082,0.685964,0.659619,0.666287,0.738073
3.5826,1.88452,0.614902,0.682252,0.606511,0.592997,0.623889,0.669964,0.684403,0.659925,0.667423,0.73872
3.5828,1.88452,0.615769,0.682238,0.606156,0.593009,0.624041,0.669434,0.685361,0.660783,0.667356,0.73892
3.583,1.88374,0.617656,0.680946,0.606284,0.593064,0.62348,0.669718,0.688014,0.661644,0.666208,0.73852
3.5832,1.88238,0.61879,0.679383,0.606722,0.593222,0.622176,0.670599,0.690724,0.662415,0.664825,0.737591
3.5834,1.88106,0.618337,0.67866,0.607343,0.593207,0.621163,0.671271,0.691527,0.662546,0.664057,0.736551
3.5836,1.88047,0.616783,0.678827,0.608005,0.592882,0.620773,0.671098,0.690837,0.661377,0.664068,0.736023
3.5838,1.88053,0.614729,0.679425,0.608274,0.592181,0.620978,0.670354,0.691005,0.659869,0.664383,0.736039
3.584,1.88076,0.613402,0.679362,0.607755,0.591688,0.621572,0.66973,0.692645,0.659742,0.664613,0.736354
3.5842,1.88016,0.614187,0.678264,0.606736,0.592146,0.621843,0.669631,0.694263,0.6607,0.66402,0.736131
3.5844,1.87868,0.616358,0.677423,0.605805,0.593711,0.621631,0.670276,0.694398,0.661545,0.662682,0.735248
3.5846,1.87642,0.617873,0.677642,0.605475,0.595763,0.621219,0.671019,0.693518,0.66207,0.661225,0.733636
3.5848,1.87429,0.61731,0.679037,0.605995,0.597129,0.620976,0.671638,0.692469,0.662277,0.660342,0.732048
3.585,1.87258,0.615351,0.680342,0.606863,0.597723,0.621011,0.671445,0.692536,0.662088,0.659822,0.730639
3.5852,1.87248,0.61298,0.680829,0.607444,0.598057,0.621187,0.670409,0.692556,0.661781,0.659499,0.73039
3.5854,1.87287,0.611411,0.680525,0.607682,0.598599,0.621313,0.66984,0.691649,0.661417,0.658805,0.730824
3.5856,1.87308,0.611036,0.679517,0.607807,0.599722,0.621248,0.670279,0.689812,0.66123,0.657432,0.731171
3.5858,1.87248,0.611353,0.678908,0.607854,0.600934,0.620959,0.670829,0.687961,0.661564,0.655764,0.731043
3.586,1.87065,0.611772,0.679292,0.607671,0.601578,0.620423,0.671262,0.687182,0.662328,0.654231,0.729949
3.5862,1.86832,0.611667,0.680078,0.60747,0.601934,0.62046,0.671698,0.686711,0.662735,0.653332,0.728269
3.5864,1.86631,0.610619,0.680576,0.607283,0.602037,0.621439,0.67171,0.685541,0.663099,0.652919,0.726763
3.5866,1.86473,0.608917,0.680297,0.607175,0.602416,0.62291,0.670895,0.684163,0.663841,0.65244,0.725577
3.5868,1.86388,0.60817,0.679084,0.60721,0.603177,0.623748,0.670115,0.682075,0.664701,0.651371,0.724939
3.587,1.86323,0.608588,0.677811,0.607324,0.603886,0.623769,0.6699,0.680131,0.665243,0.650045,0.724626
3.5872,1.86231,0.609112,0.677716,0.607471,0.604561,0.623122,0.669936,0.678917,0.665333,0.648887,0.724126
3.5874,1.86115,0.60888,0.678704,0.607265,0.605408,0.622692,0.669869,0.679184,0.665044,0.648052,0.723453
3.5876,1.85968,0.6083,0.67956,0.607156,0.60586,0.622594,0.669671,0.679163,0.665086,0.647567,0.722531
3.5878,1.85835,0.607749,0.679892,0.607155,0.605651,0.622908,0.669768,0.677962,0.665394,0.64726,0.721599
3.588,1.85753,0.607456,0.679348,0.607451,0.605545,0.623342,0.670286,0.675912,0.666262,0.646904,0.721059
3.5882,1.85719,0.607492,0.678028,0.607992,0.605715,0.623353,0.670181,0.674079,0.66698,0.646472,0.720899
3.5884,1.85716,0.607649,0.677615,0.608064,0.606315,0.622798,0.669521,0.673257,0.667587,0.646042,0.721044
3.5886,1.85686,0.608232,0.678992,0.607499,0.606784,0.622267,0.669025,0.673349,0.667845,0.645671,0.721121
3.5888,1.85592,0.609191,0.680682,0.606491,0.607148,0.621854,0.668583,0.673759,0.667033,0.645471,0.720665
3.589,1.85492,0.610277,0.680889,0.60555,0.607068,0.621246,0.668334,0.674079,0.666123,0.645379,0.720051
3.5892,1.85426,0.611019,0.678952,0.605451,0.606268,0.620614,0.668324,0.674472,0.665822,0.645163,0.719663
3.5894,1.85401,0.611222,0.676046,0.605997,0.6055,0.620551,0.668305,0.675149,0.666574,0.645063,0.719557
3.5896,1.85406,0.610969,0.674073,0.606575,0.60529,0.621057,0.668031,0.675326,0.667507,0.645176,0.719779
3.5898,1.85413,0.610692,0.674038,0.606484,0.605419,0.621432,0.66715,0.674938,0.667683,0.645523,0.720029
3.59,1.8541,0.610522,0.675403,0.605623,0.605712,0.62174,0.666174,0.675091,0.666954,0.645843,0.720226
3.5902,1.85393,0.610718,0.676787,0.605044,0.606846,0.6223,0.665368,0.6755,0.665703,0.646603,0.720327
3.5904,1.85391,0.611212,0.676878,0.605478,0.608591,0.62269,0.66534,0.675293,0.664194,0.647508,0.720389
3.5906,1.85412,0.611518,0.675647,0.606462,0.609756,0.622516,0.66583,0.674335,0.662367,0.647855,0.720767
3.5908,1.85428,0.611483,0.674144,0.607182,0.609879,0.621882,0.666181,0.673236,0.660755,0.648,0.721052
3.591,1.85423,0.611247,0.673686,0.607206,0.60893,0.621214,0.666649,0.673006,0.660089,0.647802,0.721272
3.5912,1.85353,0.611061,0.674479,0.606818,0.60807,0.620975,0.667208,0.673834,0.660048,0.648056,0.721012
3.5914,1.85244,0.611301,0.675731,0.606233,0.608003,0.621553,0.667056,0.674798,0.661404,0.649095,0.720385
3.5916,1.85151,0.61291,0.676359,0.605952,0.608522,0.622772,0.666072,0.675057,0.663692,0.649837,0.719738
3.5918,1.85121,0.615332,0.676109,0.606438,0.609489,0.623518,0.665208,0.675027,0.664197,0.650469,0.719538
3.592,1.85185,0.616522,0.675813,0.607132,0.61082,0.622904,0.66498,0.67593,0.661439,0.651088,0.72004
3.5922,1.85295,0.615472,0.675778,0.607579,0.611675,0.621157,0.665316,0.67798,0.656862,0.65138,0.721035
3.5924,1.85381,0.612712,0.676152,0.607499,0.611804,0.618996,0.665833,0.679815,0.653508,0.651244,0.721982
3.5926,1.85362,0.609835,0.676717,0.606943,0.611121,0.6178,0.666468,0.680008,0.652782,0.650734,0.722203
3.5928,1.85295,0.609045,0.67728,0.606129,0.610461,0.618131,0.666574,0.678897,0.654106,0.650178,0.721839
3.593,1.85222,0.611179,0.67738,0.605298,0.610242,0.619168,0.666021,0.677776,0.655635,0.650225,0.721407
3.5932,1.85263,0.613976,0.677168,0.604815,0.610685,0.619627,0.665611,0.677367,0.657065,0.651278,0.721563
3.5934,1.85388,0.615381,0.677282,0.605056,0.611973,0.618545,0.665818,0.677195,0.657851,0.652682,0.72262
3.5936,1.85522,0.614199,0.678283,0.606115,0.613604,0.616342,0.667026,0.677388,0.657018,0.653919,0.723822
3.5938,1.85587,0.611676,0.68046,0.60716,0.614303,0.613988,0.668539,0.677569,0.655567,0.654414,0.72469
3.594,1.85528,0.609902,0.682559,0.607796,0.61414,0.612672,0.669423,0.677121,0.655006,0.65453,0.724501
3.5942,1.85467,0.610023,0.683392,0.608091,0.613437,0.612209,0.669837,0.676549,0.655414,0.654362,0.724085
3.5944,1.85465,0.610969,0.68275,0.607776,0.613024,0.612618,0.670026,0.676432,0.656141,0.654813,0.724049
3.5946,1.85556,0.611642,0.681872,0.607015,0.613431,0.614058,0.6699,0.678774,0.65665,0.656095,0.724662
3.5948,1.85728,0.611722,0.682139,0.605844,0.614178,0.615558,0.669753,0.680225,0.656469,0.657506,0.72602
3.595,1.85915,0.610837,0.683403,0.604624,0.614598,0.616171,0.669519,0.678545,0.655825,0.658306,0.7276
3.5952,1.86048,0.609637,0.684752,0.603921,0.614269,0.61543,0.669219,0.676804,0.655909,0.657555,0.728863
3.5954,1.86107,0.608602,0.685359,0.603965,0.613024,0.614221,0.669464,0.677622,0.657354,0.655458,0.729565
3.5956,1.86094,0.608722,0.684872,0.604594,0.611816,0.61366,0.670013,0.68098,0.659209,0.653137,0.729582
3.5958,1.86137,0.610259,0.68377,0.605096,0.611106,0.614156,0.670849,0.683794,0.660012,0.652041,0.729812
3.596,1.86253,0.611854,0.683224,0.605048,0.61087,0.615271,0.671653,0.684251,0.659483,0.654106,0.730648
3.5962,1.86405,0.612084,0.68384,0.604543,0.610521,0.616407,0.672277,0.683542,0.65813,0.657563,0.731874
3.5964,1.8652,0.611011,0.68509,0.603935,0.609838,0.61687,0.672635,0.683591,0.657669,0.659411,0.732907
3.5966,1.86564,0.609994,0.686142,0.603565,0.608651,0.616177,0.672351,0.684909,0.659128,0.658634,0.733428
3.5968,1.86528,0.609746,0.686425,0.603563,0.607185,0.614995,0.671685,0.686535,0.661645,0.655032,0.733312
3.597,1.86475,0.610201,0.685837,0.603741,0.605926,0.614601,0.671082,0.687676,0.663878,0.650667,0.732861
3.5972,1.8652,0.611173,0.684795,0.603802,0.604874,0.615425,0.671123,0.688496,0.664149,0.648805,0.733011
3.5974,1.86621,0.612065,0.684079,0.603839,0.603628,0.616821,0.671648,0.689805,0.663538,0.649934,0.733801
3.5976,1.86696,0.611914,0.684123,0.604161,0.601594,0.617798,0.672095,0.691545,0.663527,0.652103,0.734504
3.5978,1.86658,0.611153,0.684561,0.604622,0.59975,0.617384,0.672211,0.692777,0.664646,0.653131,0.734451
3.598,1.86544,0.61153,0.684686,0.604894,0.598946,0.615761,0.672063,0.693945,0.666615,0.651624,0.733636
3.5982,1.86481,0.613129,0.684246,0.604827,0.599044,0.614104,0.672109,0.695856,0.668519,0.648371,0.732999
3.5984,1.86496,0.614496,0.683019,0.604475,0.599472,0.613499,0.67214,0.697536,0.66917,0.645677,0.732971
3.5986,1.86583,0.614822,0.682108,0.604078,0.599607,0.614122,0.672233,0.69885,0.668732,0.644887,0.733624
3.5988,1.86576,0.614131,0.681675,0.603954,0.599139,0.615253,0.672963,0.699231,0.668223,0.645876,0.733853
3.599,1.86457,0.613058,0.681051,0.604229,0.598292,0.615935,0.674576,0.700659,0.668024,0.647603,0.733124
3.5992,1.86231,0.61273,0.680014,0.604745,0.597554,0.615532,0.676238,0.703117,0.668107,0.64861,0.731557
3.5994,1.86021,0.613668,0.678707,0.605166,0.597365,0.614351,0.676831,0.705097,0.668591,0.648362,0.729772
3.5996,1.85935,0.615313,0.677351,0.605166,0.59775,0.613407,0.675805,0.705829,0.669282,0.647417,0.728926
3.5998,1.85903,0.616496,0.676079,0.604564,0.598248,0.613332,0.674623,0.705639,0.669699,0.646462,0.72869
3.6,1.85878,0.616451,0.674769,0.603504,0.598296,0.613811,0.674483,0.704487,0.669808,0.646066,0.728553
3.6002,1.85818,0.615267,0.673633,0.602451,0.597732,0.614011,0.674998,0.703745,0.669888,0.646349,0.72827
3.6004,1.85682,0.613602,0.672459,0.602163,0.596828,0.613442,0.67557,0.70519,0.669906,0.646912,0.727401
3.6006,1.85491,0.612512,0.671173,0.602453,0.596432,0.612308,0.675684,0.708023,0.669393,0.647546,0.726063
3.6008,1.85272,0.612686,0.669694,0.602926,0.59695,0.611343,0.675136,0.709281,0.66817,0.648303,0.724465
3.601,1.85079,0.613717,0.668209,0.602861,0.598006,0.610699,0.674383,0.707493,0.667059,0.649042,0.722943
3.6012,1.84965,0.614309,0.667011,0.602297,0.599035,0.610071,0.674256,0.705017,0.666631,0.649403,0.722003
3.6014,1.8491,0.613718,0.666269,0.601358,0.599554,0.609589,0.674695,0.704505,0.666844,0.649083,0.721609
3.6016,1.84887,0.612313,0.665931,0.600415,0.599388,0.609236,0.675194,0.705752,0.667225,0.648344,0.721489
3.6018,1.8488,0.610702,0.66585,0.600038,0.599091,0.608947,0.675359,0.7082,0.666817,0.647816,0.721554
3.602,1.84852,0.610062,0.665769,0.600287,0.599369,0.608442,0.675536,0.709931,0.665413,0.648083,0.721511
3.6022,1.84809,0.610544,0.665567,0.600793,0.600449,0.608266,0.675428,0.709857,0.664221,0.649237,0.721298
3.6024,1.84781,0.611302,0.665317,0.600779,0.601871,0.607991,0.675015,0.709872,0.663253,0.650698,0.721186
3.6026,1.84732,0.61114,0.665128,0.59997,0.602905,0.607427,0.674748,0.70987,0.662315,0.651663,0.720968
3.6028,1.84689,0.60993,0.665121,0.598939,0.602977,0.606636,0.675123,0.71056,0.661183,0.65171,0.720702
3.603,1.84708,0.607958,0.665197,0.598064,0.601939,0.605849,0.675418,0.711583,0.660262,0.651016,0.720834
3.6032,1.84761,0.606334,0.665557,0.597435,0.601161,0.605129,0.675262,0.711243,0.659682,0.650028,0.721351
3.6034,1.84789,0.605745,0.666331,0.59703,0.601824,0.604554,0.674944,0.710549,0.659348,0.649725,0.721772
3.6036,1.84729,0.60601,0.666854,0.596758,0.603529,0.604141,0.67483,0.712099,0.65848,0.65039,0.721624
3.6038,1.84565,0.606362,0.666486,0.596526,0.604867,0.603823,0.674915,0.714985,0.656885,0.652,0.720618
3.604,1.84377,0.606269,0.665286,0.59635,0.604496,0.603693,0.675183,0.716781,0.655261,0.653186,0.719235
3.6042,1.84253,0.60538,0.663944,0.596339,0.603031,0.60372,0.675196,0.715772,0.654406,0.652566,0.718224
3.6044,1.84234,0.604278,0.663306,0.596439,0.601728,0.60386,0.674762,0.714179,0.654459,0.650406,0.717996
3.6046,1.84307,0.603715,0.663739,0.596561,0.601078,0.604039,0.674459,0.71567,0.65495,0.647895,0.718567
3.6048,1.84402,0.603933,0.664833,0.5967,0.600794,0.604173,0.674265,0.71908,0.655168,0.646611,0.719466
3.605,1.84437,0.604707,0.665743,0.596931,0.600747,0.604337,0.674546,0.719686,0.654816,0.64713,0.720024
3.6052,1.84385,0.605454,0.666248,0.597202,0.600792,0.604552,0.674594,0.71785,0.654226,0.64812,0.719896
3.6054,1.84255,0.605705,0.666134,0.597328,0.600908,0.604832,0.674157,0.717905,0.654015,0.648238,0.719119
3.6056,1.84112,0.6055,0.665591,0.59729,0.60035,0.605014,0.673695,0.720609,0.654569,0.646933,0.718076
3.6058,1.84037,0.605157,0.664763,0.597384,0.599439,0.605081,0.672941,0.724405,0.655577,0.64452,0.717462
